LATITUDE;LONGITUDE;PADRAO;CHURRASQUEIRA;PISCINA;PLAYGROUND;PORTARIA;SALAO_FESTAS;QUADRA_POLIESPORTIVA;VAGAS_GARAGEM;BANHEIROS;QUARTOS;AREA;VALOR
-23.65;-46.64;2;0;0;0;1;1;0;1;0;2;49;209000
-23.65;-46.63;2;1;0;0;1;1;0;1;0;1;39.5;220000
-23.65;-46.64;1;0;0;1;1;1;0;1;0;2;56.54;240000
-23.65;-46.64;2;0;0;0;1;1;0;1;0;2;56.54;244000
-23.65;-46.64;1;0;0;1;1;1;0;1;0;2;56.54;278000
-23.65;-46.63;2;0;0;0;1;1;0;1;0;2;51.62;272700
-23.65;-46.63;2;1;1;0;1;1;0;1;1;2;49.05;272000
-23.65;-46.63;2;1;1;0;1;0;0;1;1;1;39.9;256000
-23.65;-46.63;2;1;0;1;1;1;0;1;0;1;39.9;280000
-23.65;-46.63;2;1;1;1;1;1;0;1;0;0;39.9;260000
-23.65;-46.63;1;1;1;1;1;1;0;1;1;1;39.9;250000
-23.65;-46.63;2;0;1;0;1;1;0;2;0;0;81.3;350000
-23.65;-46.63;1;1;1;0;1;1;0;1;0;1;42.55;270000
-23.47;-46.53;2;0;0;0;1;1;0;1;0;2;51.62;300000
-23.65;-46.63;2;0;1;1;1;1;1;1;1;3;65.3;391000
-23.56;-46.45;2;1;1;1;1;1;1;1;0;2;52.59;290000
-23.65;-46.63;2;0;1;1;1;1;1;1;0;2;52.59;320000
-23.66;-46.63;2;1;1;1;1;1;1;1;0;2;60.45;267000
-23.64;-46.64;2;0;0;1;1;1;0;2;1;3;73.05;600000
-23.64;-46.64;2;1;1;1;1;1;1;2;1;3;74.19;520000
-23.64;-46.64;2;1;1;1;1;1;0;2;1;3;74.18;500000
-23.64;-46.64;2;1;1;1;1;1;1;2;0;0;73.05;500000
-23.64;-46.64;2;1;1;1;1;1;1;2;1;3;75.38;480000
-23.64;-46.64;2;1;1;1;1;1;0;2;1;3;85.82;620000
-23.65;-46.64;2;0;0;1;1;1;1;1;0;2;41.4;276000
-23.65;-46.64;2;0;0;1;1;1;1;1;0;2;41.4;245000
-23.65;-46.64;2;0;0;0;1;1;0;1;0;3;78.2;240000
-23.65;-46.64;2;0;0;0;1;0;1;1;0;3;78.2;360000
-23.65;-46.64;2;0;0;1;1;1;0;1;0;2;52.72;300000
-23.65;-46.64;2;0;1;1;1;1;0;1;0;2;52.46;277000
-23.65;-46.64;2;1;1;1;1;1;1;1;0;2;52.46;290000
-23.66;-46.64;1;1;1;0;1;1;0;1;0;2;45.14;230000
-23.66;-46.64;2;1;1;1;1;1;0;1;0;2;45.14;295000
-23.65;-46.64;2;0;0;1;1;1;0;1;0;3;78.2;310000
-23.65;-46.64;2;0;0;1;0;1;0;1;0;3;78.2;226000
-23.65;-46.64;2;0;0;0;1;0;1;1;0;3;78.2;290000
-23.66;-46.63;2;0;0;0;1;0;0;1;0;2;54.86;270000
-23.66;-46.63;1;0;0;0;1;0;1;1;0;2;110.19;267000
-23.66;-46.63;2;0;0;1;1;1;0;1;0;2;54.86;255000
-23.66;-46.63;2;0;0;1;1;1;1;1;1;3;54.86;300000
-23.65;-46.64;2;1;1;0;1;1;1;1;0;3;64.05;317000
-23.65;-46.64;1;1;1;1;1;1;1;1;0;2;63.78;280000
-23.66;-46.64;1;0;0;0;1;0;0;1;0;2;58.1;285000
-23.63;-46.64;2;1;0;0;0;1;0;1;0;3;99.5;560000
-23.63;-46.64;2;0;0;0;0;0;0;0;0;2;72.43;366000
-23.63;-46.64;2;1;1;0;1;1;0;1;1;1;34.69;299000
-23.63;-46.64;2;0;1;0;1;1;0;1;0;1;34.69;290000
-23.63;-46.64;2;0;1;0;0;1;0;1;0;0;34.69;274000
-23.63;-46.64;2;0;1;0;1;1;0;1;0;0;34.69;240000
-23.63;-46.64;2;0;1;0;1;1;0;1;0;0;34.69;283000
-23.63;-46.64;2;0;0;0;0;0;0;0;0;3;59.26;370000
-23.63;-46.64;2;0;0;0;0;0;0;0;0;3;59.26;240000
-23.63;-46.64;2;0;0;0;1;0;0;1;0;0;69.25;439000
-23.63;-46.64;2;0;0;0;0;0;0;0;0;2;45.22;230000
-23.64;-46.65;2;1;0;1;1;1;1;1;0;2;47.8;295000
-23.65;-46.66;1;0;1;1;1;1;0;1;0;2;60.71;245000
-23.64;-46.65;2;1;0;1;1;1;1;1;0;2;47;292000
-23.65;-46.66;2;1;1;0;1;1;1;1;0;2;60.71;270000
-23.65;-46.66;2;1;1;1;1;1;1;1;0;2;73.58;266000
-23.64;-46.65;2;1;0;1;0;1;1;1;0;0;57;310000
-23.64;-46.65;2;1;0;1;1;1;1;1;0;2;47;282000
-23.65;-46.66;2;1;1;0;1;1;1;1;0;2;60.71;217000
-23.63;-46.64;2;1;1;1;1;1;0;1;0;3;70.6;355000
-23.64;-46.64;2;1;1;0;0;1;0;1;0;3;70.6;340000
-23.64;-46.65;2;0;0;0;1;1;0;1;0;1;43.71;225000
-23.64;-46.64;2;1;0;0;1;1;0;1;1;2;65.76;294000
-23.64;-46.65;2;0;0;0;0;0;0;1;0;1;43.71;247252
-23.64;-46.65;2;0;0;0;1;0;0;1;0;1;43.71;225000
-23.64;-46.65;2;0;0;0;1;0;0;1;0;1;43.71;205000
-23.64;-46.65;2;0;0;0;1;0;0;1;0;1;43.71;250000
-23.64;-46.65;2;0;0;1;1;0;0;1;0;0;43.71;220000
-23.65;-46.65;2;1;1;1;0;1;1;1;0;3;64.19;355000
-23.65;-46.64;2;0;0;1;1;1;0;1;1;3;61.37;313000
-23.65;-46.64;1;1;1;1;1;1;0;1;1;2;55.73;341000
-23.65;-46.64;2;0;1;0;1;1;0;1;1;2;56.67;353000
-23.65;-46.64;2;1;1;0;1;1;0;1;1;2;56.67;295000
-23.64;-46.64;2;1;1;1;1;1;1;1;0;2;54.36;330000
-23.65;-46.64;2;1;1;1;1;1;1;1;0;0;108.52;342000
-23.64;-46.64;2;0;0;1;1;1;0;1;0;2;50.5;280000
-23.65;-46.64;2;0;0;0;1;0;0;1;1;3;61.37;320000
-23.64;-46.64;2;0;0;0;0;1;0;1;0;2;50.01;308000
-23.64;-46.64;2;0;0;1;1;0;0;1;0;2;42.4;264000
-23.64;-46.64;2;1;1;1;1;1;1;1;0;2;51.46;339000
-23.65;-46.64;2;1;1;1;1;1;1;1;0;2;54.64;334142
-23.03;-46.09;2;0;0;1;1;1;1;1;0;2;71.98;365000
-23.64;-46.64;2;0;0;0;1;1;1;2;0;2;66.85;306000
-23.65;-46.64;2;0;1;1;1;1;0;2;0;0;238.06;708000
-23.65;-46.64;2;0;0;0;1;1;0;1;0;3;71.99;390000
-23.64;-46.64;2;0;0;1;1;0;0;1;0;2;42.4;270000
-23.64;-46.64;2;0;0;1;1;1;0;1;0;0;113.1;370000
-23.65;-46.65;2;1;1;1;0;1;1;1;0;3;64.19;355000
-23.64;-46.64;2;0;0;1;1;1;0;1;0;2;49.18;265000
-23.64;-46.64;2;0;0;0;1;1;0;1;0;1;35.68;218000
-23.64;-46.64;1;0;0;0;0;0;0;1;0;2;47.63;280000
-23.64;-46.64;2;0;0;0;0;0;0;1;0;2;53.78;316250
-23.65;-46.64;2;0;0;0;0;0;0;1;0;0;51.03;282800
-23.65;-46.64;2;0;0;0;1;0;0;1;0;2;51.03;252000
-23.65;-46.64;2;1;1;1;1;1;1;1;0;2;51.03;311000
-23.64;-46.65;2;1;1;1;1;1;1;1;0;2;56.14;250000
-23.64;-46.65;2;1;1;1;1;1;1;1;0;2;54.52;271934
-23.64;-46.65;2;1;1;1;1;1;0;1;0;2;54.52;284703
-23.64;-46.65;1;0;1;1;1;1;0;1;0;2;54.52;216000
-23.64;-46.66;2;0;0;0;1;0;0;1;0;1;34.73;350000
-23.64;-46.66;2;1;1;1;1;1;1;;1;3;61.24;440000
-23.64;-46.66;2;1;1;0;1;0;0;1;0;2;58;390000
-23.64;-46.66;2;1;1;1;1;1;0;1;0;2;79.51;450000
-23.63;-46.66;2;1;1;1;1;1;1;1;1;3;61.24;395000
-23.64;-46.66;2;0;0;0;0;0;0;1;0;2;54.96;375000
-23.64;-46.66;2;0;0;0;0;0;0;1;0;2;58;312000
-23.63;-46.66;2;1;0;0;1;1;1;1;0;3;78.77;496000
-23.64;-46.66;2;1;0;1;1;1;1;1;0;3;78.77;380000
-23.64;-46.66;2;1;1;1;1;1;1;1;0;2;52.79;280000
-23.64;-46.66;2;0;1;1;1;1;1;1;0;3;67.62;348000
-23.64;-46.66;2;1;1;1;1;1;1;1;0;2;67.62;344000
-23.64;-46.66;2;1;1;1;1;1;1;1;0;2;67.62;383000
-23.64;-46.66;2;1;1;1;1;1;1;1;0;2;67.62;383000
-23.64;-46.66;2;0;0;1;1;1;1;1;0;3;88.11;280000
-23.64;-46.66;1;0;0;1;1;1;0;2;0;2;88.11;400000
-23.64;-46.66;2;1;0;1;1;1;0;1;0;3;194.92;355000
-23.64;-46.66;2;0;0;0;0;0;0;1;0;2;64.21;300000
-23.64;-46.66;2;0;0;0;0;0;0;1;0;2;50.04;293000
-23.64;-46.66;2;0;0;0;1;0;0;1;0;2;50.04;259696
-23.64;-46.66;2;1;0;1;1;1;0;1;0;1;33.84;250000
-23.64;-46.66;2;1;0;1;1;1;0;1;0;1;33.84;205000
-23.64;-46.66;2;1;0;1;1;1;0;1;0;2;50.04;300000
-23.64;-46.66;2;1;1;1;1;1;1;3;3;3;124.53;930000
-23.64;-46.66;2;1;1;1;1;1;0;2;1;3;113.79;910000
-23.64;-46.66;2;1;1;1;1;1;0;1;0;3;61.62;434000
-23.64;-46.66;2;1;1;1;1;1;1;1;0;3;76.77;437000
-23.64;-46.66;2;1;1;1;1;1;1;2;1;3;113.79;890000
-23.64;-46.66;2;1;1;1;1;1;0;1;0;2;61.62;398000
-23.64;-46.66;2;1;1;1;1;1;0;1;0;3;76.77;470050
-23.64;-46.66;2;0;1;1;1;1;0;2;1;3;90.4;674000
-23.64;-46.66;2;1;1;1;1;1;1;2;1;2;90.4;605000
-23.64;-46.66;2;1;1;1;1;1;1;2;1;2;194.07;655000
-23.64;-46.66;2;1;1;0;1;1;1;2;0;0;171.72;1060000
-23.64;-46.66;2;0;1;1;1;1;1;6;4;4;369.8;2580000
-23.64;-46.66;2;1;1;1;1;1;0;2;1;3;88.43;790000
-23.64;-46.66;2;1;1;1;1;1;1;2;1;3;88.43;755000
-23.64;-46.66;2;1;1;1;1;1;0;2;1;3;88.43;640000
-23.64;-46.66;2;1;1;1;1;1;0;2;1;3;88.43;715000
-23.64;-46.66;2;1;1;1;1;1;0;2;2;2;88.43;720000
-23.64;-46.66;2;1;1;1;1;1;0;2;0;2;88.43;660000
-23.64;-46.66;2;1;1;1;1;1;0;1;2;2;71.84;560000
-23.64;-46.66;2;1;1;1;1;1;0;1;2;2;71.84;590000
-23.64;-46.66;2;1;1;0;1;1;1;4;4;4;196.85;1500000
-23.64;-46.66;2;1;1;1;1;1;0;1;2;1;71.84;563000
-23.64;-46.66;2;0;0;1;1;1;0;2;2;2;71.84;590000
-23.64;-46.66;2;1;1;0;1;1;0;4;4;4;196.85;1500000
-23.64;-46.66;2;1;1;1;1;1;0;2;1;3;80.37;680000
-23.64;-46.66;2;1;1;1;1;1;1;2;1;3;80.37;685000
-23.64;-46.66;2;1;1;0;1;1;0;2;1;2;80.37;680000
-23.64;-46.66;2;1;0;1;1;1;1;3;3;3;122.68;925000
-23.64;-46.66;2;1;1;1;1;1;1;1;1;2;80.37;653000
-23.64;-46.66;2;1;1;1;1;1;1;2;3;3;158.3;974000
-23.64;-46.66;2;1;1;1;1;1;1;3;3;3;122.68;935000
-23.64;-46.66;2;1;1;1;1;1;1;2;1;2;80.37;640000
-23.64;-46.66;3;1;1;1;1;1;1;3;3;3;112.57;824000
-23.64;-46.67;2;1;1;1;1;1;1;3;3;0;108.47;805000
-23.64;-46.66;2;1;1;1;1;1;0;3;3;3;108.47;850000
-23.64;-46.66;2;1;1;1;1;1;1;2;3;3;107.72;854000
-23.64;-46.66;3;1;1;1;1;1;1;2;3;3;108.47;999000
-23.64;-46.66;2;1;1;1;1;1;1;3;3;3;122.68;985000
-23.64;-46.67;2;1;1;1;1;1;1;1;0;2;67.45;400000
-23.64;-46.67;2;1;1;1;1;1;1;2;2;2;163.94;800000
-23.64;-46.66;2;1;1;1;1;1;0;2;1;2;63.38;565000
-23.64;-46.66;2;1;0;1;1;0;0;1;0;0;50.43;410000
-23.64;-46.66;2;1;1;1;1;1;0;1;0;1;46.62;386000
-23.64;-46.66;2;1;1;1;1;1;0;1;0;1;46.62;386000
-23.64;-46.66;2;1;0;1;0;1;1;1;1;2;80.06;390000
-23.64;-46.67;2;1;1;1;1;1;1;3;3;4;154.63;1165000
-23.64;-46.66;2;1;0;0;1;1;1;1;1;2;80.06;380000
-23.64;-46.66;2;1;0;1;1;0;0;1;0;0;50.43;410000
-23.64;-46.66;2;1;1;1;1;1;0;2;1;3;112;950000
-23.64;-46.66;2;1;1;1;1;1;0;1;1;1;93.53;390000
-23.64;-46.66;2;1;1;0;1;1;0;2;0;3;83.9;506000
-23.64;-46.66;2;0;1;0;1;1;0;3;2;4;216.39;1150000
-23.64;-46.66;2;1;1;1;1;1;0;2;1;3;87.96;629000
-23.64;-46.66;2;1;1;1;1;1;1;1;0;2;72.32;550000
-23.64;-46.66;2;1;0;0;1;1;0;1;1;2;80.06;434000
-23.64;-46.66;2;1;1;1;1;1;0;1;1;2;76.3;600000
-23.64;-46.66;2;0;1;1;1;1;0;2;1;2;63.38;620000
-23.64;-46.66;2;1;1;1;1;1;0;1;1;2;63.38;545000
-23.56;-46.45;2;1;1;1;1;1;1;1;1;2;63.38;510000
-23.64;-46.65;2;0;1;0;1;1;0;1;0;1;46.62;398000
-23.64;-46.66;2;1;1;1;1;1;1;1;0;1;46.62;327000
-23.64;-46.66;2;1;1;1;1;1;1;3;3;3;173;1224000
-23.64;-46.66;2;1;1;1;1;1;0;1;0;1;46.92;418000
-23.64;-46.66;2;1;1;1;1;1;0;1;0;1;46.62;322000
-23.64;-46.66;2;1;0;0;1;0;0;1;0;1;37.18;298000
-23.64;-46.67;2;1;1;1;1;1;1;10;0;2;57.6;420000
-23.64;-46.66;2;1;0;0;0;0;0;1;0;1;37.18;250000
-23.64;-46.66;2;1;0;1;0;0;0;1;0;2;49.1;385000
-23.64;-46.66;2;1;0;1;1;1;0;1;0;2;57.6;360000
-23.64;-46.66;2;1;1;0;1;1;0;2;3;3;146.14;750000
-23.64;-46.66;2;0;1;1;0;1;0;2;1;3;95.32;710000
-23.64;-46.66;2;1;1;1;1;1;0;2;1;3;95.32;560000
-23.64;-46.66;2;0;0;0;1;0;0;1;0;2;63.75;346000
-23.64;-46.66;2;0;0;1;0;1;0;1;0;2;63.75;350000
-23.64;-46.66;2;1;1;1;1;1;0;1;1;2;62.28;348000
-23.64;-46.66;2;1;1;1;1;1;0;1;1;2;62.28;348000
-23.64;-46.66;2;0;1;0;1;1;0;1;0;2;60.88;350000
-23.64;-46.66;2;1;0;1;1;1;0;1;1;3;86.02;398000
-23.64;-46.66;2;1;0;1;1;1;1;1;0;0;131.8;790000
-23.64;-46.66;2;1;1;1;1;1;0;2;1;3;92.69;640000
-23.64;-46.66;2;1;1;1;1;1;0;1;0;1;46.62;330000
-23.64;-46.66;2;1;1;1;1;1;1;1;0;1;46.62;330000
-23.64;-46.67;2;1;1;1;1;1;1;2;1;2;91.59;515000
-23.64;-46.67;2;1;1;1;1;1;1;2;1;3;99.07;525984
-23.64;-46.67;2;1;1;1;1;1;1;2;1;2;89.02;590000
-23.64;-46.67;2;1;1;1;1;1;0;2;1;2;147.12;650000
-23.64;-46.67;2;1;1;1;1;1;1;2;0;2;91.59;527290
-23.64;-46.67;2;1;1;1;1;1;1;2;1;2;89.02;590000
-23.64;-46.67;2;1;1;1;1;1;1;2;1;2;91.32;490000
-23.64;-46.67;2;1;1;1;1;1;1;2;1;2;109.08;685000
-23.64;-46.67;2;1;1;1;1;1;1;2;2;2;90;665000
-23.64;-46.67;2;1;1;1;1;1;1;2;1;2;67;507000
-23.64;-46.67;2;1;1;1;1;1;0;2;2;2;153;825000
-23.64;-46.67;2;1;1;1;1;1;1;2;2;2;108.82;800000
-23.64;-46.67;2;1;1;1;1;1;1;2;1;2;67;525000
-23.64;-46.67;2;1;1;1;1;1;1;2;1;2;73;540000
-23.64;-46.67;2;1;1;1;1;1;1;2;2;2;109.02;660000
-23.64;-46.67;2;1;1;1;1;1;1;2;2;1;109.39;741000
-23.64;-46.67;2;1;1;1;1;1;1;2;1;2;67;467000
-23.64;-46.67;2;1;1;1;1;1;1;2;1;3;108.62;820000
-23.64;-46.67;2;1;1;1;1;1;1;2;0;2;88.62;530000
-23.64;-46.67;2;1;1;1;1;1;1;2;1;2;85.92;630000
-23.64;-46.67;2;0;1;1;1;1;1;2;1;2;98.77;630000
-23.64;-46.67;2;0;1;0;1;1;1;2;1;2;85.92;544000
-23.64;-46.67;2;1;1;1;1;1;1;2;1;2;100.54;613000
-23.64;-46.67;2;0;1;0;1;1;1;1;1;2;91.59;587000
-23.64;-46.67;2;1;1;1;1;1;1;2;2;2;109.9;710000
-23.64;-46.67;2;1;1;1;1;1;1;2;1;2;85.92;575000
-23.64;-46.67;2;1;1;1;1;1;1;2;1;2;94.29;563128
-23.64;-46.67;2;0;1;1;0;1;1;2;1;2;67;515000
-23.64;-46.67;2;1;1;1;1;1;1;2;1;2;89.22;480000
-23.65;-46.67;2;1;1;1;1;1;1;1;1;2;73.08;620000
-23.65;-46.67;2;1;1;1;1;1;1;1;2;2;72.24;420000
-23.65;-46.66;2;1;1;1;1;1;1;0;1;2;70.07;360000
-23.65;-46.66;2;1;1;1;1;1;0;1;1;2;64.46;390000
-23.65;-46.66;2;1;1;1;1;1;0;1;1;3;69.21;425000
-23.65;-46.67;2;1;1;1;1;1;1;1;1;3;69.21;350000
-23.65;-46.66;2;1;1;1;1;1;1;1;1;2;64.46;356000
-23.65;-46.66;2;1;1;1;1;1;1;1;1;2;64.46;325000
-23.65;-46.66;2;0;1;1;1;1;1;1;1;2;64.53;324500
-23.65;-46.66;2;1;1;1;1;1;1;1;1;3;69.21;370000
-23.65;-46.66;2;1;1;1;1;1;1;1;1;2;69.21;350000
-23.65;-46.66;2;0;0;1;1;0;0;1;0;2;79.89;210000
-23.65;-46.66;2;1;1;1;1;1;0;1;1;2;69.21;435000
-23.65;-46.66;2;0;1;0;1;1;1;1;1;2;64.46;362000
-23.65;-46.66;2;1;1;1;1;1;0;1;1;2;64.46;373000
-23.65;-46.66;2;1;1;1;1;1;0;1;1;3;69.21;374000
-23.65;-46.66;2;1;1;1;1;1;0;1;1;3;69.21;383000
-23.65;-46.66;1;1;1;1;1;1;1;1;1;2;69.21;375000
-23.65;-46.66;2;1;1;1;1;1;0;1;1;2;69.21;395000
-23.65;-46.66;2;0;0;0;1;1;0;1;0;0;54.59;230000
-23.65;-46.66;2;1;1;0;1;1;0;1;1;2;69.21;486000
-23.68;-46.63;2;0;0;1;1;1;0;1;0;2;55.97;250000
-23.66;-46.64;1;0;0;0;0;0;0;0;0;3;66.12;260000
-23.68;-46.63;2;1;0;1;1;1;1;1;0;2;55.97;260000
-23.65;-46.66;2;1;1;1;1;1;1;1;1;3;69.21;425000
-23.65;-46.66;2;1;1;0;0;1;1;1;0;2;60.13;314000
-23.65;-46.66;2;1;1;1;1;1;1;2;2;2;110.99;950000
-23.65;-46.66;2;1;1;1;1;1;1;1;0;2;51.19;355000
-23.64;-46.66;2;1;1;1;1;1;1;2;0;3;150.6;597000
-23.65;-46.66;2;1;1;1;1;1;1;2;1;3;73.27;540000
-23.65;-46.66;2;1;0;1;1;1;0;1;0;2;47.26;231098
-23.65;-46.66;1;0;0;0;1;1;1;2;0;2;52.87;350000
-23.65;-46.66;2;0;0;0;1;0;1;1;0;2;52.87;225000
-23.64;-46.66;2;1;1;1;1;1;0;1;0;2;68.44;339000
-23.65;-46.66;2;1;0;1;1;1;1;1;0;2;46.39;310000
-23.64;-46.66;2;0;0;1;0;1;1;1;0;2;68.44;400000
-23.65;-46.66;2;1;0;1;1;1;0;1;0;3;89.38;385000
-23.65;-46.66;2;1;0;1;1;1;0;1;0;3;89.38;395000
-23.65;-46.66;2;0;0;0;0;0;0;1;0;2;46;320000
-23.64;-46.65;1;1;1;0;1;1;0;0;1;2;60.91;310000
-23.65;-46.65;2;1;1;1;1;1;1;1;0;2;48.3;310000
-23.65;-46.66;2;0;1;0;1;1;0;1;0;3;61.43;370000
-23.65;-46.65;2;0;1;0;1;1;0;0;0;3;61.43;330000
-23.65;-46.65;1;1;0;1;1;1;1;2;0;2;61.2;305000
-23.65;-46.65;2;1;0;1;1;1;1;1;0;2;61.2;250000
-23.65;-46.66;2;1;0;1;1;1;0;1;0;2;55;259100
-23.65;-46.65;2;1;1;1;1;1;0;2;1;3;104.83;520000
-23.65;-46.65;2;1;1;1;1;1;0;2;1;3;104.83;600000
-23.65;-46.65;2;1;1;1;1;1;0;1;0;2;52.98;300000
-23.65;-46.65;2;1;1;1;1;1;0;1;0;2;52.98;300000
-23.65;-46.65;2;1;1;1;1;1;1;1;0;2;52.98;373413
-23.65;-46.65;2;0;0;0;0;0;0;0;0;2;60.09;319000
-23.65;-46.65;2;1;1;1;1;1;0;1;0;2;52.98;280000
-23.65;-46.65;2;1;1;1;1;1;0;2;1;3;112.37;421130
-23.65;-46.65;2;1;0;1;0;1;1;2;1;3;112.37;680329
-23.65;-46.65;2;0;0;1;0;0;0;2;0;2;52.21;330246
-23.65;-46.65;2;0;1;1;1;1;1;1;0;2;59.95;350000
-23.65;-46.65;2;0;1;0;1;1;0;1;0;2;58.65;290000
-23.65;-46.65;2;1;0;1;1;1;0;2;0;2;141.8;310000
-23.65;-46.65;2;0;1;0;0;1;0;1;0;2;51.33;265000
-23.65;-46.64;2;0;0;0;1;1;0;1;0;2;47.18;250000
-23.65;-46.65;2;1;1;1;1;1;1;;0;2;52;285000
-23.64;-46.66;2;0;1;1;1;1;1;1;0;1;50.62;330000
-23.65;-46.65;1;1;0;1;1;1;1;1;0;2;51.88;276000
-23.65;-46.65;2;1;0;1;1;1;1;1;1;2;51.88;256500
-23.65;-46.65;2;0;0;1;0;1;0;1;0;2;56.77;264000
-23.65;-46.66;2;1;1;1;1;1;0;1;0;2;58.99;307000
-23.65;-46.66;2;1;1;1;1;1;1;1;1;2;69.95;350000
-23.65;-46.66;2;1;1;1;1;1;0;1;1;1;58.86;405500
-23.65;-46.66;2;1;1;1;1;1;0;1;1;2;58.07;350467
-23.64;-46.65;2;1;1;1;1;1;1;1;0;2;56.38;278000
-23.48;-46.66;2;0;1;1;1;1;1;1;0;2;60.71;217000
-23.66;-46.66;2;1;0;0;1;1;1;1;0;2;48.17;220000
-23.66;-46.66;2;0;0;0;1;0;0;1;0;2;77.81;400000
-23.66;-46.66;2;0;0;0;1;0;0;1;0;2;77.81;400000
-23.66;-46.66;2;0;0;0;1;0;0;1;0;2;98.17;314000
-23.66;-46.66;1;1;0;0;1;1;1;1;0;2;48.17;220000
-23.66;-46.66;2;0;0;1;1;0;0;1;0;2;58.68;270000
-23.66;-46.66;2;0;0;1;1;0;0;1;0;2;49.13;250000
-23.66;-46.66;1;0;0;0;1;1;0;1;0;2;48.49;290000
-23.66;-46.66;2;0;0;0;1;1;0;1;0;2;58.18;250000
-23.66;-46.66;1;1;1;0;1;1;0;1;0;2;52.47;260000
-23.66;-46.66;2;1;1;1;1;0;1;1;0;2;52.47;260000
-23.66;-46.66;2;0;1;1;1;1;1;1;0;2;52.47;278000
-23.66;-46.66;2;1;0;0;1;1;0;1;0;2;48.49;215000
-23.67;-46.65;1;1;0;1;1;1;1;1;0;2;44.17;185000
-23.67;-46.65;2;0;0;0;0;1;0;1;0;2;44.17;235000
-23.67;-46.65;2;0;0;1;1;1;0;1;0;2;44.17;220000
-23.67;-46.65;2;0;0;0;1;1;0;1;0;2;44.17;210000
-23.67;-46.65;1;0;0;1;1;1;1;1;0;2;44.17;235000
-23.67;-46.65;1;1;0;1;0;1;1;1;0;2;44.17;220000
-23.67;-46.65;2;1;0;1;1;1;0;1;0;2;44.17;230000
-23.67;-46.65;1;1;0;1;1;1;1;1;0;2;44.17;240000
-23.67;-46.65;1;0;0;0;1;0;0;1;0;2;44.17;196000
-23.67;-46.65;2;1;0;1;1;1;1;1;0;2;44.17;220000
-23.67;-46.65;1;1;0;1;1;1;1;1;0;2;44.17;216000
-23.67;-46.65;2;1;0;1;1;1;1;0;0;2;44.17;290000
-23.67;-46.65;2;0;0;1;1;1;1;1;0;2;44.17;220000
-23.67;-46.65;2;0;0;1;1;1;1;1;0;2;44.17;200000
-23.67;-46.65;2;1;0;1;1;1;1;1;0;2;44.17;216000
-23.67;-46.65;1;1;0;1;1;1;1;1;0;2;44.17;185000
-23.67;-46.65;1;0;0;1;0;1;1;1;0;2;44.17;190000
-23.67;-46.65;2;1;0;1;1;1;1;1;0;2;44.17;220000
-23.12;-46.10;2;0;0;1;1;1;1;1;0;2;44.17;240000
-23.67;-46.65;2;1;0;0;1;1;0;0;0;2;39.14;200000
-23.67;-46.65;2;1;0;0;1;1;0;0;0;2;39.14;205000
-23.67;-46.65;1;1;0;0;1;1;0;0;0;2;52.16;213700
-23.67;-46.65;1;0;0;0;0;1;0;0;0;2;41.64;190000
-23.56;-46.45;2;1;0;0;0;1;0;0;0;2;40.89;190000
-23.67;-46.65;1;1;0;0;0;0;0;0;0;2;44.14;195000
-23.67;-46.65;2;0;0;0;0;1;0;0;0;2;40.89;240000
-23.67;-46.65;1;0;0;0;0;1;0;1;0;2;45.7;217000
-23.67;-46.65;2;1;0;0;1;1;0;1;0;2;45.7;214000
-23.67;-46.65;1;0;0;0;0;1;0;1;0;2;45.7;221000
-23.67;-46.65;1;1;0;0;0;1;0;1;0;2;45.7;214000
-23.67;-46.65;2;1;0;1;1;1;0;1;0;2;45.7;230000
-23.67;-46.65;1;1;0;0;0;1;0;1;0;2;81.25;198000
-23.67;-46.65;1;0;0;0;0;1;0;1;0;2;45.7;213000
-23.67;-46.65;2;0;0;0;0;0;0;1;0;2;45.7;217000
-23.67;-46.64;1;1;0;1;1;1;1;1;0;2;48.83;230000
-23.67;-46.64;2;0;0;0;0;0;0;1;0;2;48.83;190000
-23.67;-46.64;2;1;0;0;1;1;1;1;0;2;48.83;183000
-23.67;-46.64;1;0;0;1;1;1;1;1;0;2;48.83;240000
-23.67;-46.64;2;0;0;1;1;1;1;1;0;2;48.83;210000
-23.67;-46.64;1;1;0;0;1;1;0;1;0;2;48.83;215000
-23.67;-46.64;1;1;0;0;1;1;0;1;0;2;45.22;200000
-23.67;-46.63;2;1;0;1;1;0;0;1;0;3;59.11;300000
-23.67;-46.63;1;0;0;0;1;0;0;1;0;3;59.11;270000
-23.67;-46.63;1;0;0;1;1;0;0;1;1;3;65.98;278000
-23.67;-46.63;1;0;0;0;0;0;0;1;0;3;65.98;240000
-23.67;-46.63;2;1;0;1;1;1;1;1;0;2;59.11;231500
-23.67;-46.63;1;1;0;1;1;0;0;1;0;3;65.98;236500
-23.67;-46.63;2;0;0;0;1;0;0;1;0;3;63.44;206000
-23.67;-46.64;2;1;0;1;1;0;1;1;0;2;59.11;220000
-23.68;-46.63;2;1;0;1;1;1;1;1;0;2;51.16;296000
-23.68;-46.63;2;1;1;1;1;1;1;1;0;2;51.16;303000
-23.68;-46.63;1;1;0;1;1;1;1;0;0;2;54.98;208000
-23.68;-46.63;2;1;0;1;1;1;1;1;0;2;54.98;212000
-23.68;-46.63;2;1;0;0;1;0;1;1;0;2;54.98;220000
